time              dlat_rad          dlon_rad          dh_m              dVn               dVh               dVe               dpsi_rad          dtheta_rad        dphi_rad          ba_x              ba_y              ba_z              bg_x              bg_y              bg_z              dN_m              dE_m              
1.40072988e+01    -1.09490053e-10   2.22162452e-10    -3.21387681e-03   -2.82593956e-04   -1.40281905e-03   3.69595080e-04    6.70423924e-06    4.29394854e-06    7.08275811e-06    -3.48687448e-06   -1.18689713e-04   5.52386622e-06    3.50879974e-07    -9.82808024e-08   2.12686764e-07    -6.97561129e-04   9.53648843e-04    
1.41933028e+01    -4.31562045e-11   -1.86926447e-10   -4.01130867e-03   -8.78412737e-05   -1.58278882e-03   -3.75183915e-04   8.70864032e-06    7.23074050e-07    -8.29467845e-06   -6.73411056e-07   -1.33107334e-04   -6.49566492e-06   -4.13687930e-07   -1.30644975e-07   3.55322476e-08    -2.74948179e-04   -8.02395673e-04   
1.43793068e+01    -2.76649647e-10   -2.70799725e-10   -4.75540281e-03   -6.70513954e-04   -1.74464738e-03   -5.77540478e-04   1.16614878e-05    1.39920344e-05    -1.10174787e-05   -1.09615591e-05   -1.45805471e-04   -8.56255035e-06   -5.50006855e-07   -1.78341149e-07   6.96454373e-07    -1.76253490e-03   -1.16242795e-03   
1.43913070e+01    -2.60696587e-10   -2.42110477e-10   -4.27009596e-03   -6.66310510e-04   -1.63792330e-03   -5.14804720e-04   1.14074407e-05    1.32507576e-05    -1.02545020e-05   -1.04425896e-05   -1.36868214e-04   -8.01875660e-06   -5.12027515e-07   -1.74761514e-07   6.59630761e-07    -1.66089796e-03   -1.03927722e-03   
1.45833111e+01    -1.91979910e-10   -2.79076853e-10   -5.36179412e-03   -4.86803756e-04   -1.88921443e-03   -5.46638396e-04   1.12105480e-05    9.24200576e-06    -1.16412982e-05   -7.37489715e-06   -1.56842199e-04   -9.17281675e-06   -5.81908248e-07   -1.75486350e-07   4.60529388e-07    -1.22310401e-03   -1.19795814e-03   
1.47933156e+01    -2.79814650e-10   -4.17097202e-10   -5.91863944e-03   -6.88023815e-04   -1.98686640e-03   -8.26545286e-04   1.01906299e-05    1.43712352e-05    -1.66305844e-05   -1.10917445e-05   -1.63736322e-04   -1.27503970e-05   -8.31313616e-07   -1.63250884e-07   7.16745033e-07    -1.78269913e-03   -1.79042076e-03   
1.48863176e+01    -3.24659273e-10   -4.39201767e-10   -5.70758451e-03   -8.49284196e-04   -1.92762844e-03   -8.77261746e-04   1.02309321e-05    1.68898925e-05    -1.75901604e-05   -1.29345753e-05   -1.58357841e-04   -1.34013266e-05   -8.79287876e-07   -1.65643803e-07   8.42527587e-07    -2.06840423e-03   -1.88530624e-03   
1.50903219e+01    -3.61147872e-10   -4.35026268e-10   -6.48978809e-03   -9.51779758e-04   -2.08508779e-03   -8.63787677e-04   1.53175403e-05    1.88798417e-05    -1.73830052e-05   -1.41224476e-05   -1.70068715e-04   -1.29238519e-05   -8.68609601e-07   -2.52892136e-07   9.41518738e-07    -2.30087309e-03   -1.86738260e-03   
1.52973263e+01    -1.98523811e-10   -3.08859891e-10   -6.08091149e-03   -4.96006799e-04   -1.93061498e-03   -6.04281662e-04   2.22369595e-05    9.60122086e-06    -1.25220184e-05   -7.19551240e-06   -1.56347183e-04   -9.25381800e-06   -6.25258000e-07   -3.73736819e-07   4.78277453e-07    -1.26479520e-03   -1.32580405e-03   
1.54863304e+01    -1.61997358e-10   -3.45359868e-10   -5.55023634e-03   -3.73239291e-04   -1.75777067e-03   -6.54659405e-04   2.16639139e-05    7.59152833e-06    -1.37541725e-05   -5.78337778e-06   -1.41371317e-04   -1.02774620e-05   -6.85707801e-07   -3.70570334e-07   3.77699558e-07    -1.03208517e-03   -1.48248291e-03   
1.56783345e+01    -1.76866656e-10   -2.01478011e-10   -5.73726087e-03   -4.50264340e-04   -1.77045422e-03   -4.04613793e-04   1.83020810e-05    8.15256919e-06    -8.17953296e-06   -6.15213727e-06   -1.41377039e-04   -6.00466918e-06   -4.07256365e-07   -3.18652082e-07   4.04861959e-07    -1.12681746e-03   -8.64859343e-04   
1.58613384e+01    -2.69578939e-10   -3.41337553e-10   -4.76123773e-03   -6.54631695e-04   -1.49516311e-03   -6.62459069e-04   1.86259209e-05    1.34895914e-05    -1.32038046e-05   -1.01457133e-05   -1.18572494e-04   -9.79557307e-06   -6.55576721e-07   -3.29946546e-07   6.68745524e-07    -1.71748742e-03   -1.46521683e-03   
1.60503424e+01    -4.82687297e-10   -5.05927722e-10   -4.96542052e-03   -1.22193066e-03   -1.51838681e-03   -9.35717939e-04   1.96936248e-05    2.52283987e-05    -1.93965222e-05   -1.85724459e-05   -1.19495661e-04   -1.41833418e-05   -9.60200361e-07   -3.55372697e-07   1.24751123e-06    -3.07520077e-03   -2.17173237e-03   
1.60743429e+01    -4.51586260e-10   -4.21722814e-10   -4.61278629e-03   -1.17460944e-03   -1.44857045e-03   -8.13595002e-04   1.86218892e-05    2.35858644e-05    -1.62514311e-05   -1.78079742e-05   -1.13921305e-04   -1.21917165e-05   -8.04723943e-07   -3.36661371e-07   1.16641004e-06    -2.87705606e-03   -1.81027654e-03   
1.62873475e+01    -4.54226091e-10   -1.17929050e-10   -5.91767032e-03   -1.15739646e-03   -1.73695028e-03   -2.65518707e-04   1.96863673e-05    2.36780567e-05    -4.81561885e-06   -1.76570380e-05   -1.35452105e-04   -3.59495921e-06   -2.38270354e-07   -3.62061964e-07   1.16753137e-06    -2.89387442e-03   -5.06219216e-04   
1.65033521e+01    -5.36332034e-10   -2.78749749e-10   -7.29713481e-03   -1.36990088e-03   -2.03563190e-03   -5.50083467e-04   1.90271390e-05    2.79868257e-05    -1.06602061e-05   -2.06203784e-05   -1.57316429e-04   -7.89269940e-06   -5.24909588e-07   -3.56503233e-07   1.37527870e-06    -3.41697139e-03   -1.19655403e-03   
1.65153523e+01    -4.75722916e-10   -2.33327558e-10   -6.70477968e-03   -1.24673601e-03   -1.92058365e-03   -4.59954976e-04   1.84395079e-05    2.49090552e-05    -9.19408922e-06   -1.86753919e-05   -1.48389578e-04   -6.92895296e-06   -4.52905328e-07   -3.45665950e-07   1.22425481e-06    -3.03083070e-03   -1.00157589e-03   
1.66923561e+01    -7.95788293e-10   -3.93038761e-10   -7.81269292e-03   -2.07437248e-03   -2.16364762e-03   -7.66225510e-04   1.25402694e-05    4.30950701e-05    -1.51418602e-05   -3.10427815e-05   -1.65894527e-04   -1.09720063e-05   -7.42921458e-07   -2.40283465e-07   2.11098909e-06    -5.06996722e-03   -1.68714810e-03   
1.68813601e+01    -7.02521239e-10   -7.65538307e-10   -8.30080430e-03   -1.89173067e-03   -2.24609544e-03   -1.39698475e-03   1.38906474e-05    3.69794542e-05    -2.89324157e-05   -2.69876499e-05   -1.70909793e-04   -2.11422997e-05   -1.41481794e-06   -2.69146725e-07   1.80627023e-06    -4.47576281e-03   -3.28613011e-03   
1.70673641e+01    -7.20281615e-10   -7.34271165e-10   -8.51363012e-03   -1.87055227e-03   -2.26292554e-03   -1.34667960e-03   1.14264062e-05    3.83604258e-05    -2.77960626e-05   -2.73918324e-05   -1.70889443e-04   -1.97683195e-05   -1.35396990e-06   -2.25138328e-07   1.86668281e-06    -4.58891417e-03   -3.15191358e-03   
1.70853645e+01    -6.46169684e-10   -6.33065795e-10   -7.89816172e-03   -1.71645668e-03   -2.14586282e-03   -1.20115899e-03   1.15209982e-05    3.45916447e-05    -2.42017924e-05   -2.50974868e-05   -1.61972363e-04   -1.74796960e-05   -1.17910246e-06   -2.26995868e-07   1.68340442e-06    -4.11674706e-03   -2.71748200e-03   
1.72503680e+01    -5.83997360e-10   -5.89463352e-10   -8.34132161e-03   -1.53797038e-03   -2.22589207e-03   -1.10957588e-03   1.06549330e-05    3.16782635e-05    -2.29114760e-05   -2.20136329e-05   -1.66928298e-04   -1.58846395e-05   -1.11201313e-06   -2.12455458e-07   1.53565272e-06    -3.72064718e-03   -2.53031527e-03   
1.74663726e+01    -6.41870268e-10   -4.32190333e-10   -8.45013001e-03   -1.70732562e-03   -2.20641891e-03   -8.18444907e-04   1.37472444e-05    3.42584524e-05    -1.66113942e-05   -2.39931158e-05   -1.64033043e-04   -1.16139979e-05   -8.03219998e-07   -2.77857326e-07   1.65426416e-06    -4.08935548e-03   -1.85520914e-03   
1.76583767e+01    -4.92173316e-10   -7.30844557e-10   -8.97249460e-03   -1.28477287e-03   -2.29437055e-03   -1.32833762e-03   9.91018138e-06    2.60140423e-05    -2.80330741e-05   -1.78379087e-05   -1.69243059e-04   -1.91436496e-05   -1.34901617e-06   -2.02842198e-07   1.25049670e-06    -3.13563620e-03   -3.13720461e-03   
1.76703770e+01    -4.21378017e-10   -6.46877981e-10   -8.25745661e-03   -1.10361157e-03   -2.15901929e-03   -1.22534262e-03   9.59762719e-06    2.23476592e-05    -2.49381317e-05   -1.56547783e-05   -1.59219312e-04   -1.73904227e-05   -1.20056995e-06   -1.96444122e-07   1.07456159e-06    -2.68459935e-03   -2.77677183e-03   
1.79553830e+01    -2.02446237e-10   -6.77423568e-10   -1.01393051e-02   -5.25139411e-04   -2.52536292e-03   -1.25014986e-03   1.39283500e-05    9.78383271e-06    -2.55585166e-05   -6.80873385e-06   -1.84095216e-04   -1.78159282e-05   -1.22317558e-06   -2.88648194e-07   4.67322883e-07    -1.28978498e-03   -2.90789104e-03   
1.81323868e+01    -1.59606432e-10   -3.80477805e-10   -9.84920906e-03   -3.76317353e-04   -2.42712156e-03   -7.12941012e-04   1.22044431e-05    7.69831896e-06    -1.45244434e-05   -5.13324720e-06   -1.75692492e-04   -9.82584267e-06   -6.92012500e-07   -2.55894280e-07   3.65755464e-07    -1.01685258e-03   -1.63322927e-03   
1.83213908e+01    -1.67023819e-10   -3.42003452e-10   -9.98165323e-03   -3.96277837e-04   -2.42316453e-03   -6.25067177e-04   9.09507525e-06    8.03243353e-06    -1.30128625e-05   -5.37141995e-06   -1.74039365e-04   -8.80334701e-06   -6.17316457e-07   -1.93056586e-07   3.80012816e-07    -1.06410875e-03   -1.46807525e-03   
1.85103949e+01    -2.04214718e-10   -4.96184926e-10   -1.03791810e-02   -4.74100071e-04   -2.48012944e-03   -9.01809369e-04   9.17629705e-06    1.02075280e-05    -1.87277348e-05   -6.71546385e-06   -1.76707621e-04   -1.24338568e-05   -8.83801223e-07   -1.97122323e-07   4.80690509e-07    -1.30105197e-03   -2.12991069e-03   
1.86993989e+01    -1.44858035e-10   -5.10918969e-10   -1.15166566e-02   -3.28076567e-04   -2.70238968e-03   -9.13189576e-04   9.28249982e-06    6.77317740e-06    -1.90558335e-05   -4.46273104e-06   -1.91027644e-04   -1.27706257e-05   -8.95414553e-07   -2.01238977e-07   3.17308007e-07    -9.22890543e-04   -2.19315767e-03   
1.87203994e+01    -1.26091322e-10   -4.61577003e-10   -1.08344671e-02   -2.89293122e-04   -2.58448543e-03   -8.54239506e-04   9.21628050e-06    5.78523569e-06    -1.72843670e-05   -3.87033729e-06   -1.82568555e-04   -1.17752552e-05   -8.12251955e-07   -2.00000115e-07   2.70957563e-07    -8.03327811e-04   -1.98135361e-03   
1.89244037e+01    -1.71950035e-10   -5.97839834e-10   -1.12947213e-02   -4.16424728e-04   -2.64668766e-03   -1.08530164e-03   1.19547538e-05    8.21655571e-06    -2.22407184e-05   -5.50447485e-06   -1.85366601e-04   -1.49564225e-05   -1.03960738e-06   -2.62460052e-07   3.83236105e-07    -1.09549368e-03   -2.56627194e-03   
1.91074076e+01    -2.35858738e-10   -5.11584542e-10   -1.19576378e-02   -5.53178320e-04   -2.76124104e-03   -9.50147889e-04   1.23439046e-05    1.18755881e-05    -1.88892687e-05   -7.83779824e-06   -1.91938683e-04   -1.24842800e-05   -8.78622922e-07   -2.74158557e-07   5.51439493e-07    -1.50265602e-03   -2.19601469e-03   
1.93024118e+01    -4.03416912e-10   -1.48455319e-10   -1.35644942e-02   -1.02148322e-03   -3.07655032e-03   -2.90980791e-04   1.23713656e-05    2.06631253e-05    -5.32122900e-06   -1.37337133e-05   -2.12127543e-04   -3.57052532e-06   -2.46636787e-07   -2.78200020e-07   9.55417946e-07    -2.57016914e-03   -6.37255494e-04   
1.94914158e+01    -3.23049714e-10   -5.09866307e-11   -1.40972277e-02   -7.91811859e-04   -3.15468539e-03   -9.63791511e-05   7.53032226e-06    1.63336648e-05    -1.84844552e-06   -1.07010619e-05   -2.15802574e-04   -1.22940366e-06   -8.54002258e-08   -1.71162304e-07   7.51166313e-07    -2.05814973e-03   -2.18863904e-04   
1.96834199e+01    -3.23884054e-10   -1.61299475e-10   -1.45062630e-02   -8.12191286e-04   -3.20359598e-03   -2.98324420e-04   6.57748806e-06    1.62495909e-05    -5.81677633e-06   -1.04453331e-05   -2.17381064e-04   -3.78801210e-06   -2.66708394e-07   -1.50854532e-07   7.43212491e-07    -2.06346531e-03   -6.92389991e-04   
1.98784241e+01    -1.85857706e-10   -2.45464671e-10   -1.52629923e-02   -4.40187298e-04   -3.32500105e-03   -4.21308929e-04   6.37909114e-06    8.70942117e-06    -8.88810774e-06   -5.58886947e-06   -2.23769444e-04   -5.87322614e-06   -4.05558296e-07   -1.47198578e-07   3.95990130e-07    -1.18409945e-03   -1.05367535e-03   
2.00704282e+01    -2.93782081e-10   -2.78464459e-10   -1.40282128e-02   -6.99915776e-04   -3.02353691e-03   -5.07339628e-04   2.63934798e-06    1.44050790e-05    -9.73905328e-06   -9.42253499e-06   -2.01834562e-04   -6.49970987e-06   -4.42259585e-07   -6.18997437e-08   6.52592645e-07    -1.87168564e-03   -1.19532939e-03   
2.02564321e+01    -2.32003643e-10   3.31660534e-11    -1.51839306e-02   -5.49879958e-04   -3.23450082e-03   4.40849433e-05    6.62065088e-06    1.11563165e-05    1.39855199e-06    -6.99387291e-06   -2.14230333e-04   8.30887367e-07    6.27753218e-08    -1.55564901e-07   5.02152543e-07    -1.47809521e-03   1.42367750e-04    
2.04454362e+01    -5.52060808e-11   7.36409706e-11    -1.60406208e-02   -1.00325457e-04   -3.37777109e-03   9.04137836e-05    6.69074185e-06    1.70734644e-06    2.96231387e-06    -9.00985916e-07   -2.21953281e-04   1.85348744e-06    1.32708441e-07    -1.58185325e-07   7.54606259e-08    -3.51717941e-04   3.16109342e-04    
2.06374403e+01    -7.75024402e-12   4.17453175e-10    -1.68449746e-02   4.63784908e-06    -3.50704477e-03   6.90401377e-04    7.11417933e-06    -8.69544723e-07   1.49742927e-05    7.80388257e-07    -2.28572157e-04   9.70189365e-06    6.68981686e-07    -1.69521739e-07   -4.01015020e-08   -4.93768047e-05   1.79194879e-03    
2.08264443e+01    1.01859125e-10    1.32158952e-10    -1.67882178e-02   2.91074277e-04    -3.45844818e-03   2.39996118e-04    6.59693024e-06    -6.43040302e-06   4.57413658e-06    4.41958323e-06    -2.23618723e-04   2.93169449e-06    2.03103490e-07    -1.58160771e-07   -2.87213692e-07   6.48944484e-04    5.67302127e-04    
2.10124483e+01    6.75001256e-13    -2.35797850e-10   -1.63657975e-02   3.97181379e-05    -3.33818249e-03   -3.99322644e-04   8.12878880e-06    -1.19418154e-06   -8.10959591e-06   8.86481063e-07    -2.14154681e-04   -5.42766028e-06   -3.59576124e-07   -1.96425478e-07   -5.37915501e-08   4.30043300e-06    -1.01217981e-03   
2.10364488e+01    -1.40189547e-11   -2.14383240e-10   -1.53936890e-02   1.88427715e-05    -3.18056150e-03   -3.78365989e-04   8.05821022e-06    -3.28054634e-07   -7.32920818e-06   3.22835863e-07    -2.03874692e-04   -5.04203498e-06   -3.25121146e-07   -1.94950617e-07   -1.54196984e-08   -8.93147603e-05   -9.20256000e-04   
2.12074524e+01    1.20994502e-11    -1.20633211e-10   -1.58134317e-02   9.27902975e-05    -3.24050537e-03   -2.40007847e-04   8.10552572e-06    -1.56787436e-06   -3.99905895e-06   1.20182042e-06    -2.06249958e-04   -2.76085568e-06   -1.76806716e-07   -1.97432692e-07   -7.01134561e-08   7.70855972e-05    -5.17827028e-04   
2.13964564e+01    1.49826152e-11    -2.19205910e-10   -1.74810985e-02   1.07291185e-04    -3.54363127e-03   -3.95317562e-04   9.29400831e-06    -1.60637821e-06   -7.32356477e-06   1.29588757e-06    -2.23779277e-04   -5.09641308e-06   -3.22184400e-07   -2.27956663e-07   -7.16617861e-08   9.54542412e-05    -9.40957669e-04   
2.15884605e+01    9.45855170e-11    -4.18563926e-10   -1.64547837e-02   2.72981483e-04    -3.30062373e-03   -7.09332013e-04   1.14304920e-05    -5.77920951e-06   -1.42488821e-05   4.01829575e-06    -2.06771087e-04   -9.64291147e-06   -6.23002650e-07   -2.82265138e-07   -2.53342316e-07   6.02604329e-04    -1.79671678e-03   
2.17714644e+01    -8.34825328e-11   -5.32557564e-10   -1.52984320e-02   -1.67066454e-04   -3.04082437e-03   -8.96376611e-04   1.10911496e-05    3.28565521e-06    -1.82791756e-05   -1.98368940e-06   -1.89034671e-04   -1.20005295e-05   -7.94702203e-07   -2.75632503e-07   1.41802066e-07    -5.31867216e-04   -2.28604294e-03   
2.19604685e+01    -1.92811423e-10   -2.88753156e-10   -1.47814579e-02   -4.29076256e-04   -2.90912260e-03   -5.18543704e-04   7.55106574e-06    8.93136128e-06    -9.75818747e-06   -5.53858349e-06   -1.79429691e-04   -6.25871485e-06   -4.22045911e-07   -1.88869164e-07   3.84957429e-07    -1.22840158e-03   -1.23949439e-03   
2.21494725e+01    -1.39153990e-10   -1.12842174e-10   -1.55428419e-02   -3.07905892e-04   -3.03064930e-03   -1.66868777e-04   5.43047005e-06    6.16828973e-06    -4.01426181e-06   -3.66095628e-06   -1.85476412e-04   -2.49866526e-06   -1.72792816e-07   -1.36556754e-07   2.64047903e-07    -8.86550069e-04   -4.84383421e-04   
2.23384765e+01    -5.25489187e-11   1.82246848e-10    -1.61976147e-02   -7.49200718e-05   -3.12949747e-03   2.80149411e-04    5.73957865e-06    1.84994833e-06    6.48598720e-06    -9.15497275e-07   -1.90046228e-04   3.98185430e-06    2.77093087e-07    -1.45268813e-07   7.79779379e-08    -3.34789161e-04   7.82308147e-04    
2.25454810e+01    -5.99652621e-11   4.00381569e-10    -1.67110818e-02   -9.15874573e-05   -3.19279216e-03   6.73127019e-04    5.04742763e-06    2.23404354e-06    1.38623801e-05    -1.14883492e-06   -1.92227705e-04   8.36922381e-06    5.89146185e-07    -1.28443109e-07   9.38835978e-08    -3.82038685e-04   1.71866766e-03    
2.25754816e+01    -5.39927237e-11   3.51392216e-10    -1.58817925e-02   -9.08830659e-05   -3.06761106e-03   6.08692885e-04    5.02943961e-06    1.88320186e-06    1.22035692e-05    -9.57908604e-07   -1.84497177e-04   7.44851028e-06    5.18464417e-07    -1.28088456e-07   7.89825277e-08    -3.43987643e-04   1.50837722e-03    
2.27764859e+01    -7.47922218e-11   7.77391839e-10    -1.44687566e-02   -1.27827215e-04   -2.76367300e-03   1.29667296e-03    5.77072097e-06    3.02797289e-06    2.69725927e-05    -1.61553164e-06   -1.64828293e-04   1.63333562e-05    1.14041092e-06    -1.47794582e-07   1.26975769e-07    -4.76501245e-04   3.33701227e-03    
2.28004864e+01    -7.27055759e-11   6.80640622e-10    -1.37298782e-02   -1.45155709e-04   -2.65312283e-03   1.19561051e-03    5.64027301e-06    2.86453029e-06    2.36357523e-05    -1.55280799e-06   -1.58109332e-04   1.44768854e-05    9.99184768e-07    -1.44478839e-07   1.20098856e-07    -4.63207224e-04   2.92170048e-03    
2.30104909e+01    9.79649789e-11    5.85231029e-10    -1.44259718e-02   2.69031174e-04    -2.75423554e-03   1.02131405e-03    6.62644143e-08    -5.98265869e-06   2.05369963e-05    3.71017405e-06    -1.62754337e-04   1.20992620e-05    8.62894218e-07    -1.67857093e-09   -2.52396700e-07   6.24134881e-04    2.51214771e-03    
2.32114952e+01    1.21747123e-10    5.99494428e-10    -1.52034677e-02   3.66534061e-04    -2.87251363e-03   1.03324992e-03    1.50387729e-07    -7.01990750e-06   2.10076646e-05    4.33228614e-06    -1.68363649e-04   1.22702294e-05    8.78287267e-07    -3.81277132e-09   -2.94640784e-07   7.75650919e-04    2.57337441e-03    
